"","X","athlete_id","athlete_display_name","position","team_id","season","pie.season","pie.game","games_played","pie.season.f","pie.season.s.p","pie.game.s.p","pct_season_played","pie.season.f.s.p","pie.season.s","pie.game.s","pie.season.f.s","birth_date","season_start","age","availability"
"5729",5729,3995,"Jrue Holiday","G",1610612755,2013,7.04456335221794,0.0903149147720249,78,7.40582301130604,1.70157830030624,1.70672876653792,0.951219512195122,1.70672876653792,1.70533869892631,1.71050054741769,1.71050054741769,"1990-06-12","2013-10-01",23,76
"5730",5730,3995,"Jrue Holiday","G",1610612740,2014,2.74642037155605,0.0807770697516484,34,6.62371971963517,0.0197436524217088,1.40023259541602,0.414634146341463,1.40023259541602,0.0197859754122309,1.40323416926866,1.40323416926866,"1990-06-12","2014-10-01",24,25
"5731",5731,3995,"Jrue Holiday","G",1610612740,2015,3.18922746663197,0.0741680806193483,43,6.08178261078656,0.223804897431047,1.18614490170755,0.524390243902439,1.18614490170755,0.224262109138305,1.18856808074335,1.18856808074335,"1990-06-12","2015-10-01",25,31
"5732",5732,3995,"Jrue Holiday","G",1610612740,2016,4.81943139256892,0.0741450983472142,65,6.07989806447156,0.825522972338683,1.23052381652271,0.792682926829268,1.23052381652271,0.827259089865847,1.23311167178179,1.23311167178179,"1990-06-12","2016-10-01",26,55
"5733",5733,3995,"Jrue Holiday","G",1610612740,2017,5.33193538789461,0.0795811251924568,67,6.52565226578146,1.06163710794961,1.39678776670989,0.817073170731707,1.39678776670989,1.06383284371406,1.39967667934467,1.39967667934467,"1990-06-12","2017-10-01",27,58
"5734",5734,3995,"Jrue Holiday","G",1610612740,2018,6.25738770129051,0.069526530014339,90,5.7011754611758,2.42776279987879,1.90069184114237,1.09756097560976,1.90069184114237,2.43227118407743,1.90422144834432,1.90422144834432,"1990-06-12","2018-10-01",28,94
"5735",5735,3995,"Jrue Holiday","G",1610612740,2019,6.43909784881724,0.0961059380420484,67,7.88068691944796,1.67893260906655,2.13375806475458,0.817073170731707,2.13375806475458,1.68210340057689,2.13778782861783,2.13778782861783,"1990-06-12","2019-10-01",29,58
"5736",5736,3995,"Jrue Holiday","G",1610612740,2020,5.04458752657324,0.0826981561733318,61,6.78124880621321,1.373461500499,1.52966053392043,0.74390243902439,1.52966053392043,1.37606029468758,1.53255487999756,1.53255487999756,"1990-06-12","2020-10-01",30,50
"5737",5737,3995,"Jrue Holiday","G",1610612749,2021,7.0457623715373,0.0859239313602109,82,7.0457623715373,2.36366002759009,1.58930839612968,1,1.58930839612968,2.36805753841994,1.59226525151597,1.59226525151597,"1990-06-12","2021-10-01",31,84
"5738",5738,3995,"Jrue Holiday","G",1610612749,2022,6.93502742007672,0.0877851572161611,79,7.19838289172521,2.10717992233646,1.79561009640208,0.963414634146341,1.79561009640208,2.11067152360827,1.7985854258601,1.7985854258601,"1990-06-12","2022-10-01",32,78
"5739",5739,3995,"Jrue Holiday","G",1610612749,2023,6.56887223488249,0.0912343365955902,72,7.4812156008384,1.74157836770085,1.69518698397403,0.878048780487805,1.69518698397403,1.74480650460949,1.69832913121902,1.69832913121902,"1990-06-12","2023-10-01",33,66
"5740",5740,3995,"Jrue Holiday","G",1610612738,2024,6.12948573190156,0.0696532469534268,88,5.711566250181,1.61854153059654,1.15651872262398,1.07317073170732,1.15651872262398,1.62133452927554,1.15851444235279,1.15851444235279,"1990-06-12","2024-10-01",34,92
"5741",5741,3996,"Lester Hudson","G",1610612763,2010,0.22034163619533,0.0100155289179695,22,0.821273371273503,-1.06500179866493,-1.08975489623923,0.268292682926829,-1.08975489623923,-1.06749887547772,-1.09231001087513,-1.09231001087513,"1984-08-07","2010-10-01",26,17
"5742",5742,3996,"Lester Hudson","G",1610612764,2011,0.0714510891718015,0.00793900990797794,9,0.650998812454191,-1.13137655814069,-1.17296540188738,0.109756097560976,-1.17296540188738,-1.13396256507594,-1.17564646916093,-1.17564646916093,"1984-08-07","2011-10-01",27,8
"5743",5743,3996,"Lester Hudson","G",1610612763,2012,0.664822323445001,0.0415513952153125,16,3.40721440765563,-0.779521333946274,0.00741267382720399,0.195121951219512,0.00741267382720404,-0.781217791521759,0.00742880588943393,0.00742880588943393,"1984-08-07","2012-10-01",28,13
"5744",5744,3996,"Lester Hudson","G",1610612746,2015,0.160441922014138,0.0133701601678449,12,1.09635313376328,-0.96863523217641,-0.868485446507908,0.146341463414634,-0.868485446507907,-0.970614060045222,-0.870259678074259,-0.870259678074259,"1984-08-07","2015-10-01",31,10
"5745",5745,3997,"Brandon Jennings","G",1610612749,2010,6.35867834768578,0.0714458241313009,89,5.85855757876668,1.30101432835657,0.954898939566241,1.08536585365854,0.954898939566241,1.30406477645583,0.957137861607067,0.957137861607067,"1989-09-23","2010-10-01",21,93
"5746",5746,3997,"Brandon Jennings","G",1610612749,2011,5.15639023401179,0.0818474640319332,63,6.71149205061852,0.728871257187952,1.27290606613583,0.768292682926829,1.27290606613583,0.730537250806463,1.2758155695114,1.2758155695114,"1989-09-23","2011-10-01",22,53
"5747",5747,3997,"Brandon Jennings","G",1610612749,2012,6.0835877575671,0.09217557208435,66,7.5583969109167,1.84955614301367,1.72623335334011,0.804878048780488,1.72623335334011,1.85358129716079,1.72999012242622,1.72999012242622,"1989-09-23","2012-10-01",23,57
"5748",5748,3997,"Brandon Jennings","G",1610612749,2013,6.47550990113198,0.0780181915799033,83,6.39749170955207,1.4751532604935,1.29687629058619,1.01219512195122,1.29687629058619,1.47841327167498,1.29974231903322,1.29974231903322,"1989-09-23","2013-10-01",24,86
"5749",5749,3997,"Brandon Jennings","G",1610612765,2014,5.86487874061221,0.0733109842576526,80,6.01150070912751,1.25171065875352,1.15238142061354,0.975609756097561,1.15238142061354,1.2543938572426,1.1548516944464,1.1548516944464,"1989-09-23","2014-10-01",25,80
"5750",5750,3997,"Brandon Jennings","G",1610612765,2015,3.14601839350698,0.0767321559391947,41,6.29203678701397,0.206793381759711,1.27279633531158,0.5,1.27279633531158,0.207215840589742,1.27539653482526,1.27539653482526,"1989-09-23","2015-10-01",26,30
"5751",5751,3997,"Brandon Jennings","G",1610612753,2016,1.59897348346293,0.0333119475721443,48,2.73157970091584,-0.422548622412427,-0.186134311217855,0.585365853658537,-0.186134311217855,-0.423437264029959,-0.186525761305787,-0.186525761305787,"1989-09-23","2016-10-01",27,36
"5752",5752,3997,"Brandon Jennings","G",1610612764,2017,3.32910796878409,0.0357968598793988,93,2.9353425101107,0.284534040267459,-0.0693793706713983,1.13414634146341,-0.0693793706713983,0.285122529086982,-0.069522864869517,-0.0695228648695169,"1989-09-23","2017-10-01",28,96
"5753",5753,3997,"Brandon Jennings","G",1610612749,2018,0.313293224057323,0.0208862149371549,15,1.7126696248467,-0.79288355324387,-0.326218713465735,0.182926829268293,-0.326218713465735,-0.794355947368611,-0.326824505470276,-0.326824505470276,"1989-09-23","2018-10-01",29,12
"5754",5754,3998,"Jonas Jerebko","F",1610612765,2010,3.70814891169211,0.0463518613961514,80,3.80085263448441,0.216708232397726,0.105119113434493,0.975609756097561,0.105119113434493,0.217216341494762,0.105365582971978,0.105365582971978,"1987-03-02","2010-10-01",23,80
"5755",5755,3998,"Jonas Jerebko","F",1610612765,2012,2.77272949615316,0.0433238983773932,64,3.55255966694624,0.151050942939599,0.10297834839442,0.780487804878049,0.10297834839442,0.151379672257546,0.10320245823162,0.10320245823162,"1987-03-02","2012-10-01",25,54
"5756",5756,3998,"Jonas Jerebko","F",1610612765,2013,1.68431745299407,0.0350899469373764,48,2.87737564886486,-0.381417673475887,-0.126133915501805,0.585365853658537,-0.126133915501805,-0.3822605864895,-0.126412664826307,-0.126412664826307,"1987-03-02","2013-10-01",26,36
"5757",5757,3998,"Jonas Jerebko","F",1610612765,2014,1.30298822647062,0.0203591910386035,64,1.66945366516549,-0.484678588767621,-0.548318832445157,0.780487804878049,-0.548318832445157,-0.485717557995834,-0.549494222502327,-0.549494222502327,"1987-03-02","2014-10-01",27,54
"5758",5758,3998,"Jonas Jerebko","F",1610612738,2015,2.40266888410577,0.030413530178554,79,2.49390947464143,-0.0436598380832037,-0.223402658398338,0.963414634146341,-0.223402658398338,-0.0437490308995261,-0.223859048370249,-0.223859048370249,"1987-03-02","2015-10-01",28,78
"5759",5759,3998,"Jonas Jerebko","F",1610612738,2016,2.14588235956405,0.0255462185662387,84,2.09478992243157,-0.19406498220468,-0.411138956758071,1.02439024390244,-0.411138956758072,-0.194473110904066,-0.412003603258344,-0.412003603258344,"1987-03-02","2016-10-01",29,88
"5760",5760,3998,"Jonas Jerebko","F",1610612738,2017,1.99334366031456,0.022148262892384,90,1.81615755717549,-0.237722860456881,-0.522495052492115,1.09756097560976,-0.522495052492115,-0.23821453184141,-0.52357570525464,-0.52357570525464,"1987-03-02","2017-10-01",30,95
"5761",5761,3998,"Jonas Jerebko","F",1610612762,2018,1.66335855916984,0.0198018876091648,84,1.62375478395151,-0.0677772169888674,-0.324164277822378,1.02439024390244,-0.324164277822378,-0.067903080081471,-0.324766254715661,-0.324766254715661,"1987-03-02","2018-10-01",31,88
"5762",5762,3998,"Jonas Jerebko","F",1610612744,2019,2.3554217304737,0.0264654127019517,89,2.17016384156004,0.0251065211838764,-0.337813970245737,1.08536585365854,-0.337813970245737,0.0251539367524311,-0.338451957537868,-0.338451957537868,"1987-03-02","2019-10-01",32,94
"5763",5763,3999,"James Johnson","F",1610612741,2010,0.760811334644421,0.0110262512267307,69,0.904152600591921,-0.750838333998723,-0.92642821665126,0.841463414634146,-0.92642821665126,-0.752598801442378,-0.928600384267705,-0.928600384267705,"1987-02-20","2010-10-01",23,61
"5764",5764,3999,"James Johnson","F",1610612761,2011,1.37415191605009,0.0361618925276339,38,2.96527518726598,-0.501894487779102,-0.109895396355962,0.463414634146341,-0.109895396355962,-0.503041676676401,-0.110146586161058,-0.110146586161058,"1987-02-20","2011-10-01",24,29
"5765",5765,3999,"James Johnson","F",1610612761,2012,3.12640601730268,0.050425903504882,62,4.13492408740032,0.290227386994295,0.318766019189618,0.75609756097561,0.318766019189618,0.290859003382248,0.319459743664513,0.319459743664513,"1987-02-20","2012-10-01",25,51
"5766",5766,3999,"James Johnson","F",1610612758,2013,0.936658860871707,0.0173455344605872,54,1.42233382576815,-0.641489785155693,-0.678242309518602,0.658536585365854,-0.678242309518602,-0.642907443868464,-0.679741189378748,-0.679741189378748,"1987-02-20","2013-10-01",26,42
"5767",5767,3999,"James Johnson","F",1610612763,2014,2.25244720730897,0.0409535855874358,55,3.35819401816974,-0.164844036184286,0.0834287515124812,0.670731707317073,0.0834287515124812,-0.165197400011406,0.0836075914851528,0.0836075914851529,"1987-02-20","2014-10-01",27,43
"5768",5768,3999,"James Johnson","F",1610612761,2015,3.17620399476236,0.0441139443716995,72,3.61734343847936,0.281737609389237,0.234580650276806,0.878048780487805,0.234580650276806,0.282313172010369,0.235059875802403,0.235059875802403,"1987-02-20","2015-10-01",28,66
"5769",5769,3999,"James Johnson","F",1610612761,2016,1.41878396343702,0.0211758800512987,67,1.7364221642065,-0.47050338002637,-0.554025152506435,0.817073170731707,-0.554025152506435,-0.471492872980562,-0.555190296069952,-0.555190296069952,"1987-02-20","2016-10-01",29,58
"5770",5770,3999,"James Johnson","F",1610612748,2017,5.023774756869,0.0661022994324869,76,5.42038855346392,0.931217811410459,0.940707169935382,0.926829268292683,0.940707169935382,0.933143806873218,0.942652791806957,0.942652791806957,"1987-02-20","2017-10-01",30,73
"5771",5771,3999,"James Johnson","F",1610612748,2018,3.65944455903799,0.0469159558851024,78,3.8471083825784,0.958597721641681,0.911470701556822,0.951219512195122,0.911470701556822,0.960377848934725,0.913163313416855,0.913163313416855,"1987-02-20","2018-10-01",31,76
"5772",5772,3999,"James Johnson","F",1610612748,2019,1.93648037555699,0.0352087341010362,55,2.88711619628496,-0.150027684708229,-0.0313636896637693,0.670731707317073,-0.0313636896637693,-0.150311023364242,-0.0314229223693477,-0.0314229223693477,"1987-02-20","2019-10-01",32,43
"5773",5773,3999,"James Johnson","F",1610612750,2020,1.07827951487521,0.0336962348398504,32,2.76309125686774,-0.414226346043712,-0.0482078796395476,0.390243902439024,-0.0482078796395478,-0.415010124125925,-0.0482990961442734,-0.0482990961442736,"1987-02-20","2020-10-01",33,24
"5774",5774,3999,"James Johnson","F",1610612740,2021,1.55666737103148,0.0305228896280682,51,2.50287694950159,-0.206699695708961,-0.194616051626441,0.621951219512195,-0.194616051626441,-0.207084253614834,-0.194978128314586,-0.194978128314586,"1987-02-20","2021-10-01",34,39
"5775",5775,3999,"James Johnson","F",1610612751,2022,1.55709362934642,0.0251144133765552,62,2.05938189687753,-0.209048027490293,-0.313033920279292,0.75609756097561,-0.313033920279292,-0.209394420482612,-0.31355261810029,-0.31355261810029,"1987-02-20","2022-10-01",35,51
"5776",5776,3999,"James Johnson","F",1610612754,2023,0.142776068995976,0.0079320038331098,18,0.650424314315004,-0.932205099008955,-0.959781911801291,0.219512195121951,-0.959781911801291,-0.933933006143277,-0.961560934480482,-0.961560934480483,"1987-02-20","2023-10-01",36,15
"5777",5777,3999,"James Johnson","F",1610612754,2024,0.0106309463258257,0.00106309463258257,10,0.0871737598717704,-0.90593051683867,-1.12759761929388,0.121951219512195,-1.12759761929388,-0.907493814838108,-1.12954343199105,-1.12954343199105,"1987-02-20","2024-10-01",37,9
"5778",5778,4000,"Ty Lawson","G",1610612743,2010,3.07994032240904,0.0433794411606907,71,3.55711417517664,0.0372278323238723,0.0207338440094488,0.865853658536585,0.0207338440094487,0.0373151192721225,0.0207824580129003,0.0207824580129001,"1987-11-03","2010-10-01",22,64
"5779",5779,4000,"Ty Lawson","G",1610612743,2011,5.45976081091398,0.0642324801283998,85,5.26706337052878,0.83985477868987,0.689968876473033,1.03658536585366,0.689968876473033,0.841774449259913,0.691545950248188,0.691545950248188,"1987-11-03","2011-10-01",23,88
"5780",5780,4000,"Ty Lawson","G",1610612743,2012,6.57582128773243,0.0967032542313592,68,7.92966684697146,2.08837808563054,1.87995977786398,0.829268292682927,1.87995977786398,2.09292298346663,1.88405109886814,1.88405109886814,"1987-11-03","2012-10-01",24,60
"5781",5781,4000,"Ty Lawson","G",1610612743,2013,6.79157474165445,0.0859693005272715,79,7.04948264323626,1.60091472272896,1.56188849243267,0.963414634146341,1.56188849243267,1.6044526601328,1.5653401839185,1.56534018391851,"1987-11-03","2013-10-01",25,78
"5782",5782,4000,"Ty Lawson","G",1610612743,2014,6.22230259560705,0.100359719283985,62,8.22949698128674,1.39291324814798,2.05031659140537,0.75609756097561,2.05031659140537,1.3958991320635,2.05471170168243,2.05471170168243,"1987-11-03","2014-10-01",26,51
"5783",5783,4000,"Ty Lawson","G",1610612743,2015,7.16953104923507,0.0955937473231343,75,7.83868728049701,1.79085995959958,1.91021284208164,0.914634146341463,1.91021284208164,1.7945185128707,1.91411522172024,1.91411522172024,"1987-11-03","2015-10-01",27,71
"5784",5784,4000,"Ty Lawson","G",1610612754,2016,1.96971853426114,0.0269824456748102,73,2.21256054533444,-0.278868319841957,-0.405728933166115,0.890243902439024,-0.405728933166115,-0.279454794348507,-0.406582202106835,-0.406582202106835,"1987-11-03","2016-10-01",28,67
"5785",5785,4000,"Ty Lawson","G",1610612758,2017,3.63556402563181,0.0526893337048088,69,4.32052536379432,0.403439912842292,0.496284796919493,0.841463414634146,0.496284796919493,0.404274329272164,0.497311240202032,0.497311240202032,"1987-11-03","2017-10-01",29,61
"5786",5786,4000,"Ty Lawson","G",1610612764,2018,0.130063423811149,0.0260126847622298,5,2.13304015050284,-0.892161650220034,-0.091512385120131,0.0609756097560976,-0.0915123851201309,-0.893818404943636,-0.0916823247003389,-0.0916823247003387,"1987-11-03","2018-10-01",30,5
"5787",5787,4001,"Eric Maynor","G",1610612760,2010,2.34935485971142,0.0270040788472577,87,2.21433446547513,-0.244375648904892,-0.524305818433832,1.0609756097561,-0.524305818433832,-0.244948628938594,-0.525535142087242,-0.525535142087242,"1987-06-11","2010-10-01",23,91
"5788",5788,4001,"Eric Maynor","G",1610612760,2011,2.53852195149811,0.0256416358737183,99,2.1026141416449,-0.228836124287003,-0.587127850934497,1.20731707317073,-0.587127850934497,-0.229359178967767,-0.588469859201748,-0.588469859201748,"1987-06-11","2011-10-01",24,99
"5789",5789,4001,"Eric Maynor","G",1610612760,2012,0.184060507238874,0.020451167470986,9,1.67699573262085,-1.01277742855607,-0.708994190094809,0.109756097560976,-0.708994190094809,-1.0149815169705,-0.710537160777436,-0.710537160777436,"1987-06-11","2012-10-01",25,8
"5790",5790,4001,"Eric Maynor","G",1610612757,2013,1.19001585935442,0.0185939978024129,64,1.52470781979786,-0.627932480495414,-0.68374509696721,0.780487804878049,-0.68374509696721,-0.629320178277368,-0.685256137698427,-0.685256137698427,"1987-06-11","2013-10-01",26,54
"5791",5791,4001,"Eric Maynor","G",1610612755,2014,0.328421391169192,0.0105942384248127,31,0.868727550834638,-0.935502373864722,-0.929622481827578,0.378048780487805,-0.929622481827578,-0.937507740311458,-0.931615243989674,-0.931615243989674,"1987-06-11","2014-10-01",27,23
"5792",5792,4003,"Jodie Meeks","G",1610612755,2010,1.13435723225268,0.0199010040746084,57,1.63188233411789,-0.712695344609922,-0.760725471464549,0.695121951219512,-0.760725471464549,-0.714366379364832,-0.762509120973945,-0.762509120973945,"1987-08-21","2010-10-01",23,45
"5793",5793,4003,"Jodie Meeks","G",1610612755,2011,3.57578391023892,0.0452630874713787,79,3.71157317265306,0.150630421468839,0.0622098898255412,0.963414634146341,0.0622098898255413,0.150974720024237,0.0623520840449395,0.0623520840449395,"1987-08-21","2011-10-01",24,78
"5794",5794,4003,"Jodie Meeks","G",1610612755,2012,2.72840960194836,0.0345368304044097,79,2.83202009316159,0.221690270728625,-0.230749797158819,0.963414634146341,-0.230749797158819,0.222172731083218,-0.231251973589899,-0.231251973589899,"1987-08-21","2012-10-01",25,78
"5795",5795,4003,"Jodie Meeks","G",1610612747,2013,2.24507593952136,0.0287830248656584,78,2.36020803898399,-0.208126537484745,-0.344142594400843,0.951219512195122,-0.344142594400843,-0.208586486194844,-0.344903131448631,-0.34490313144863,"1987-08-21","2013-10-01",26,76
"5796",5796,4003,"Jodie Meeks","G",1610612747,2014,4.70427300377568,0.0610944545944894,77,5.00974527674813,0.793205908672543,0.746830046810033,0.939024390243902,0.746830046810033,0.794906244833138,0.748430970505288,0.748430970505288,"1987-08-21","2014-10-01",27,74
"5797",5797,4003,"Jodie Meeks","G",1610612765,2015,2.58051848693468,0.0430086414489114,60,3.52670859881073,-0.0158452870903686,0.133129784126007,0.731707317073171,0.133129784126007,-0.0158776574756718,0.13340175536786,0.13340175536786,"1987-08-21","2015-10-01",28,49
"5798",5798,4003,"Jodie Meeks","G",1610612765,2016,0.0745295174213043,0.0186323793553261,4,1.52785510713674,-1.01333889680991,-0.695424660635967,0.0487804878048781,-0.695424660635967,-1.01547000094469,-0.696887174681737,-0.696887174681738,"1987-08-21","2016-10-01",29,4
"5799",5799,4003,"Jodie Meeks","G",1610612753,2017,1.20032670568053,0.0333424084911258,36,2.73407749627232,-0.541439498040076,-0.151569535107309,0.439024390243902,-0.151569535107309,-0.542559332738044,-0.151883019485863,-0.151883019485863,"1987-08-21","2017-10-01",30,26
"5800",5800,4003,"Jodie Meeks","G",1610612764,2018,1.47800757211254,0.0191949035339291,77,1.57398208978219,-0.161814677763998,-0.403652406257319,0.939024390243902,-0.403652406257319,-0.16211516953213,-0.404401993544102,-0.404401993544102,"1987-08-21","2018-10-01",31,74
"5801",5801,4003,"Jodie Meeks","G",1610612761,2019,0.253094900944193,0.0115043136792815,22,0.943353721701081,-0.860659068987519,-0.860453185771442,0.268292682926829,-0.860453185771442,-0.862284488884962,-0.862078216842823,-0.862078216842823,"1987-08-21","2019-10-01",32,17
"5802",5802,4004,"Patty Mills","G",1610612757,2010,0.0608052946538256,0.00467733035798658,13,0.3835410893549,-1.12649493184979,-1.2674321827321,0.158536585365854,-1.2674321827321,-1.12913618971205,-1.27040389181208,-1.27040389181208,"1988-08-11","2010-10-01",22,11
"5803",5803,4004,"Patty Mills","G",1610612757,2011,1.25265841440415,0.0189796729455174,66,1.55633318153243,-0.699249784619032,-0.807593902352471,0.804878048780488,-0.807593902352471,-0.700848071926197,-0.809439833680397,-0.809439833680397,"1988-08-11","2011-10-01",23,57
"5804",5804,4004,"Patty Mills","G",1610612759,2012,0.761462410408315,0.0362601147813483,21,2.97332941207056,-0.732633481151099,-0.172239871527311,0.25609756097561,-0.172239871527311,-0.734227897576959,-0.172614713910872,-0.172614713910872,"1988-08-11","2012-10-01",24,16
"5805",5805,4004,"Patty Mills","G",1610612759,2013,1.17288149370743,0.0175056939359318,67,1.43546690274641,-0.634750204588611,-0.720018503084937,0.817073170731707,-0.720018503084936,-0.636152969182517,-0.721609706137386,-0.721609706137386,"1988-08-11","2013-10-01",25,58
"5806",5806,4004,"Patty Mills","G",1610612759,2014,4.41292273551579,0.0424319493799595,104,3.47941984915668,0.678106114061288,0.127292024388702,1.26829268292683,0.127292024388702,0.679559719403675,0.12756489077769,0.12756489077769,"1988-08-11","2014-10-01",26,100
"5807",5807,4004,"Patty Mills","G",1610612759,2015,1.60750988634131,0.0277156876955398,58,2.27268639103426,-0.398921105668053,-0.383686690223581,0.707317073170732,-0.383686690223581,-0.39973606281098,-0.384470524932753,-0.384470524932753,"1988-08-11","2015-10-01",27,47
"5808",5808,4004,"Patty Mills","G",1610612759,2016,3.68038874951487,0.0404438324122513,91,3.31639425780461,0.384092962032903,0.0612980429617744,1.10975609756098,0.0612980429617743,0.384900729406785,0.0614269559179642,0.0614269559179641,"1988-08-11","2016-10-01",28,95
"5809",5809,4004,"Patty Mills","G",1610612759,2017,4.32990450190232,0.0451031718948158,96,3.6984600953749,0.672846107793094,0.242253330018265,1.17073170731707,0.242253330018265,0.674237724807787,0.242754371567016,0.242754371567016,"1988-08-11","2017-10-01",29,98
"5810",5810,4004,"Patty Mills","G",1610612759,2018,2.7460744450797,0.0315640740813758,87,2.58825407467282,0.525252959801264,0.162648128600388,1.0609756097561,0.162648128600388,0.52622836075245,0.162950168096568,0.162950168096569,"1988-08-11","2018-10-01",30,91
"5811",5811,4004,"Patty Mills","G",1610612759,2019,3.47528109025928,0.0390481021377448,89,3.20194437529507,0.462172054838404,0.114373502316778,1.08536585365854,0.114373502316778,0.463044901800744,0.114589505346438,0.114589505346438,"1988-08-11","2019-10-01",31,93
"5812",5812,4004,"Patty Mills","G",1610612759,2020,2.49041235042725,0.037733520461019,66,3.09414867780355,0.178231626089608,0.0139640949611121,0.804878048780488,0.0139640949611122,0.178568866932496,0.0139905171133315,0.0139905171133316,"1988-08-11","2020-10-01",32,57
"5813",5813,4004,"Patty Mills","G",1610612759,2021,2.59456900434439,0.0381554265344763,68,3.12874497582706,0.211228124176326,-0.0179126343158792,0.829268292682927,-0.0179126343158793,0.211621107072678,-0.0179459601759757,-0.0179459601759758,"1988-08-11","2021-10-01",33,60
"5814",5814,4004,"Patty Mills","G",1610612751,2022,3.31177314532234,0.0389620370037922,85,3.19488703431096,0.521031205189268,0.133654772275132,1.03658536585366,0.133654772275132,0.521894554920066,0.133876238495416,0.133876238495416,"1988-08-11","2022-10-01",34,88
"5815",5815,4004,"Patty Mills","G",1610612751,2023,0.771601789156591,0.0188195558330876,41,1.54320357831318,-0.678262265431594,-0.64887865250758,0.5,-0.64887865250758,-0.679519471821719,-0.650081394322841,-0.650081394322841,"1988-08-11","2023-10-01",35,30
"5816",5816,4004,"Patty Mills","G",1610612748,2024,0.419687901199998,0.0119910828914285,35,0.983268797097138,-0.712556152052777,-0.742416304180506,0.426829268292683,-0.742416304180506,-0.713785758061501,-0.743697437668675,-0.743697437668675,"1988-08-11","2024-10-01",36,25
"5817",5817,4005,"Byron Mullens","C",1610612760,2010,-0.035818991231566,-0.00255849937368329,14,-0.209796948642029,-0.962957433490644,-1.27485583792004,0.170731707317073,-1.27485583792004,-0.965215250033197,-1.27784495301498,-1.27784495301498,"1989-02-14","2010-10-01",21,10
"5818",5818,4005,"Byron Mullens","C",1610612760,2011,0.0116479559101688,0.000895996608474523,13,0.0734717218949109,-0.881268685942416,-1.036343405901,0.158536585365854,-1.036343405901,-0.88328301699539,-1.03871219391918,-1.03871219391918,"1989-02-14","2011-10-01",22,10
"5819",5819,4005,"Byron Mullens","C",1610612755,2014,0.607262246246001,0.0134947165832445,45,1.10656675982605,-0.799624833919681,-0.803477304684268,0.548780487804878,-0.803477304684268,-0.801338929850079,-0.805199658868012,-0.805199658868012,"1989-02-14","2014-10-01",25,36
"5820",5820,4008,"Jeff Ayres","F",1610612757,2010,0.566150395056925,0.0134797713108792,42,1.10534124749209,-0.814741269711317,-0.854782685831641,0.51219512195122,-0.854782685831641,-0.816651568393977,-0.85678686838555,-0.85678686838555,"1987-04-29","2010-10-01",23,32
"5821",5821,4008,"Jeff Ayres","F",1610612754,2012,0.17681051921659,0.00768741387898219,23,0.630367938076539,-0.87047791368303,-0.979802337791927,0.280487804878049,-0.979802337791927,-0.872372318347343,-0.981934663138316,-0.981934663138316,"1987-04-29","2012-10-01",25,19
"5822",5822,4008,"Jeff Ayres","F",1610612754,2013,0.827941737174054,0.0179987334168273,46,1.47589614017984,-0.679306901462137,-0.65791835530626,0.560975609756098,-0.657918355306261,-0.68080813401453,-0.659372320295688,-0.659372320295688,"1987-04-29","2013-10-01",26,35
"5823",5823,4008,"Jeff Ayres","F",1610612759,2014,1.45084534780443,0.0161205038644937,90,1.32188131688848,-0.43487146997424,-0.678343552280776,1.09756097560976,-0.678343552280776,-0.435803671408349,-0.679797666601709,-0.679797666601709,"1987-04-29","2014-10-01",27,95
"5824",5824,4008,"Jeff Ayres","F",1610612759,2015,0.760034289806447,0.0140747090704898,54,1.15412614378016,-0.734655109986539,-0.769583762518999,0.658536585365854,-0.769583762518999,-0.736155939150413,-0.771155947533616,-0.771155947533616,"1987-04-29","2015-10-01",28,42
"5825",5825,4008,"Jeff Ayres","F",1610612746,2016,0.143556535930702,0.0075556071542475,19,0.619559786648295,-0.955337109265583,-0.99933367326777,0.231707317073171,-0.99933367326777,-0.957346232639881,-1.00143532369275,-1.00143532369275,"1987-04-29","2016-10-01",29,16
"5826",5826,4010,"A.J. Price","G",1610612754,2010,1.77563927661294,0.0317078442252311,56,2.60004322646895,-0.465513782203046,-0.367745087455686,0.682926829268293,-0.367745087455686,-0.466605257985558,-0.368607328000308,-0.368607328000308,"1986-10-07","2010-10-01",23,44
"5827",5827,4010,"A.J. Price","G",1610612754,2011,1.32479240927152,0.0240871347140277,55,1.97514504655027,-0.672860657327484,-0.638571357344732,0.670731707317073,-0.638571357344732,-0.674398626550718,-0.640030950922897,-0.640030950922897,"1986-10-07","2011-10-01",24,43
"5828",5828,4010,"A.J. Price","G",1610612754,2012,1.02501236306387,0.0222828774579102,46,1.82719595154863,-0.604764273117585,-0.64680293684164,0.560975609756098,-0.64680293684164,-0.606080410197912,-0.648210561872883,-0.648210561872883,"1986-10-07","2012-10-01",25,34
"5829",5829,4010,"A.J. Price","G",1610612764,2013,2.39408646520437,0.04200151693341,57,3.44412438853962,-0.148835597159361,0.0964326399662548,0.695121951219512,0.0964326399662548,-0.149164516007277,0.0966457510327241,0.0966457510327241,"1986-10-07","2013-10-01",26,45
"5830",5830,4010,"A.J. Price","G",1610612750,2014,0.153796282109678,0.00549272436105992,28,0.450403397606914,-1.00448914469134,-1.09897712623787,0.341463414634146,-1.09897712623787,-1.00664239291726,-1.10133292128047,-1.10133292128047,"1986-10-07","2014-10-01",27,21
