"","player_id","season","fantasy_points_season","games_played","position","goals","assists","points","penalty_minutes","shots_on_goal","blocks","giveaways","takeaways","powerplay_goals","shorthanded_goals","shots","shots_blocked","faceoffs_won","faceoffs_lost","fpts.game","fpts.season","pct.season.played","goals_per_game","assists_per_game","points_per_game","shots_per_game","shots_on_goal_per_game","pp_goals_per_game","sh_goals_per_game","blocks_per_game","takeaways_per_game","giveaways_per_game","pim_per_game","shots_blocked_per_game","faceoffs_taken","faceoff_win_pct","position_value","minutes_played","shots_against","goals_against","saves","save_percent","shutout","fantasy_points","minutes_per_game","saves_per_game","shots_against_per_game","goals_against_avg","estimated_wins","win_pct","quality_start_threshold","is_quality_start","league_avg_save_pct","expected_goals_against","gsaa","birth_year","player_name","age"
"425",542419,2022,114.5,21,"Forward",8,12,20,10,88,9,25,34,2,0,106,18,224,177,5.45238095238095,163.571428571429,0.7,0.380952380952381,0.571428571428571,0.952380952380952,5.04761904761905,4.19047619047619,0.0952380952380952,0,0.428571428571429,1.61904761904762,1.19047619047619,0.476190476190476,0.857142857142857,401,55.860349127182,7.43587459921625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Shiann Darkangelo",29
"426",542419,2023,124,28,"Forward",12,15,27,18,103,5,7,8,0,0,108,5,391,240,4.42857142857143,132.857142857143,0.933333333333333,0.428571428571429,0.535714285714286,0.964285714285714,3.85714285714286,3.67857142857143,0,0,0.178571428571429,0.285714285714286,0.25,0.642857142857143,0.178571428571429,631,61.9651347068146,6.43754244962644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Shiann Darkangelo",30
"427",542420,2018,4,7,"Defense",0,2,2,4,0,0,0,0,0,0,0,0,0,0,0.571428571428571,17.1428571428571,0.233333333333333,0,0.285714285714286,0.285714285714286,0,0,0,0,0,0,0,0.571428571428571,0,0,NA,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,"Emma Greco",23
"428",542420,2021,11,7,"Defense",0,1,1,4,6,12,5,0,0,0,10,4,0,1,1.57142857142857,47.1428571428571,0.233333333333333,0,0.142857142857143,0.142857142857143,1.42857142857143,0.857142857142857,0,0,1.71428571428571,0,0.714285714285714,0.571428571428571,0.571428571428571,1,0,4.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,"Emma Greco",26
"429",542420,2023,36,28,"Defense",1,5,6,20,30,14,7,2,0,0,45,15,0,0,1.28571428571429,38.5714285714286,0.933333333333333,0.0357142857142857,0.178571428571429,0.214285714285714,1.60714285714286,1.07142857142857,0,0,0.5,0.0714285714285714,0.25,0.714285714285714,0.535714285714286,0,NA,3.08928571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,"Emma Greco",28
"430",542421,2021,30,7,"Forward",4,1,5,10,19,11,5,1,1,0,33,14,2,1,4.28571428571429,128.571428571429,0.233333333333333,0.571428571428571,0.142857142857143,0.714285714285714,4.71428571428571,2.71428571428571,0.142857142857143,0,1.57142857142857,0.142857142857143,0.714285714285714,1.42857142857143,2,3,66.6666666666667,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Taylor Woods",27
"431",542421,2022,68,21,"Defense",3,15,18,12,38,6,16,13,1,0,52,14,0,1,3.23809523809524,97.1428571428571,0.7,0.142857142857143,0.714285714285714,0.857142857142857,2.47619047619048,1.80952380952381,0.0476190476190476,0,0.285714285714286,0.619047619047619,0.761904761904762,0.571428571428571,0.666666666666667,1,0,5.62380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Taylor Woods",28
"432",542421,2023,26,26,"Defense",1,3,4,8,20,10,3,4,0,0,31,11,0,0,1,30,0.866666666666667,0.0384615384615385,0.115384615384615,0.153846153846154,1.19230769230769,0.769230769230769,0,0,0.384615384615385,0.153846153846154,0.115384615384615,0.307692307692308,0.423076923076923,0,NA,2.58846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,"Taylor Woods",29
"433",543984,2021,21,5,"Forward",2,2,4,4,19,1,1,1,1,0,27,8,2,3,4.2,126,0.166666666666667,0.4,0.4,0.8,5.4,3.8,0.2,0,0.2,0.2,0.2,0.8,1.6,5,40,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Brooke Boquist",25
"434",543984,2022,70,21,"Forward",5,9,14,6,62,4,15,7,0,1,90,28,33,46,3.33333333333333,100,0.7,0.238095238095238,0.428571428571429,0.666666666666667,4.28571428571429,2.95238095238095,0,0.0476190476190476,0.19047619047619,0.333333333333333,0.714285714285714,0.285714285714286,1.33333333333333,79,41.7721518987342,4.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Brooke Boquist",26
"435",543984,2023,22,26,"Forward",2,2,4,8,19,1,5,4,0,0,22,3,2,3,0.846153846153846,25.3846153846154,0.866666666666667,0.0769230769230769,0.0769230769230769,0.153846153846154,0.846153846153846,0.730769230769231,0,0,0.0384615384615385,0.153846153846154,0.192307692307692,0.307692307692308,0.115384615384615,5,40,1.05769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Brooke Boquist",27
"436",543986,2021,0,1,"Forward",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Jenna McParland",29
"437",543987,2021,11,7,"Forward",0,4,4,4,4,2,1,0,0,0,6,2,4,3,1.57142857142857,47.1428571428571,0.233333333333333,0,0.571428571428571,0.571428571428571,0.857142857142857,0.571428571428571,0,0,0.285714285714286,0,0.142857142857143,0.571428571428571,0.285714285714286,7,57.1428571428571,2.07142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Amy Curlew",23
"438",543987,2022,18,17,"Forward",1,1,2,0,16,5,17,5,0,0,18,2,0,0,1.05882352941176,31.7647058823529,0.566666666666667,0.0588235294117647,0.0588235294117647,0.117647058823529,1.05882352941176,0.941176470588235,0,0,0.294117647058824,0.294117647058824,1,0,0.117647058823529,0,NA,0.882352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Amy Curlew",24
"439",57636,2016,43,20,"Forward",6,1,7,14,46,0,0,0,0,0,53,0,32,35,2.15,64.5,0.666666666666667,0.3,0.05,0.35,2.65,2.3,0,0,0,0,0,0.7,0,67,47.7611940298507,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,"Meghan Fardelmann",29
"440",57697,2016,4,14,"Defense",0,2,2,14,0,0,0,0,0,0,1,0,0,0,0.285714285714286,8.57142857142857,0.466666666666667,0,0.142857142857143,0.142857142857143,0.0714285714285714,0,0,0,0,0,0,1,0,0,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"Amber Moore",28
"441",57699,2016,12,17,"Defense",0,4,4,6,8,0,0,0,0,0,11,0,0,0,0.705882352941177,21.1764705882353,0.566666666666667,0,0.235294117647059,0.235294117647059,0.647058823529412,0.470588235294118,0,0,0,0,0,0.352941176470588,0,0,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Sydney Kidd",24
"442",57701,2016,25.5,18,"Defense",1,6,7,8,20,0,0,0,1,0,32,0,3,2,1.41666666666667,42.5,0.6,0.0555555555555556,0.333333333333333,0.388888888888889,1.77777777777778,1.11111111111111,0.0555555555555556,0,0,0,0,0.444444444444444,0,5,60,1.86666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Ashley Johnston",24
"443",57701,2017,9,18,"Defense",2,1,3,6,2,0,0,0,0,0,1,0,0,0,0.5,15,0.6,0.111111111111111,0.0555555555555556,0.166666666666667,0.0555555555555556,0.111111111111111,0,0,0,0,0,0.333333333333333,0,0,NA,0.627777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Ashley Johnston",25
"444",57701,2018,7.5,16,"Defense",1,2,3,10,1,0,0,0,0,0,1,0,0,0,0.46875,14.0625,0.533333333333333,0.0625,0.125,0.1875,0.0625,0.0625,0,0,0,0,0,0.625,0,0,NA,0.64375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Ashley Johnston",26
"445",57701,2020,17,11,"Defense",0,3,3,4,7,14,4,1,0,0,17,9,0,0,1.54545454545455,46.3636363636364,0.366666666666667,0,0.272727272727273,0.272727272727273,1.54545454545455,0.636363636363636,0,0,1.27272727272727,0.0909090909090909,0.363636363636364,0.363636363636364,0.818181818181818,0,NA,5.23636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Ashley Johnston",28
"446",57702,2016,31.5,17,"Forward",4,2,6,8,29,0,0,0,2,0,49,0,4,15,1.85294117647059,55.5882352941177,0.566666666666667,0.235294117647059,0.117647058823529,0.352941176470588,2.88235294117647,1.70588235294118,0.117647058823529,0,0,0,0,0.470588235294118,0,19,21.0526315789474,2.61764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Morgan Fritz-Ward",23
"447",57702,2017,0,8,"Forward",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Morgan Fritz-Ward",24
"448",57714,2016,0.5,5,"Forward",0,0,0,0,1,0,0,0,0,0,3,0,0,0,0.1,3,0.166666666666667,0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,"Cherie Stewart",34
"449",57716,2016,64,20,"Forward",10,4,14,18,46,0,0,0,6,0,67,0,15,21,3.2,96,0.666666666666667,0.5,0.2,0.7,3.35,2.3,0.3,0,0,0,0,0.9,0,36,41.6666666666667,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,"Bray Ketchum",27
"450",57716,2017,17,18,"Forward",2,5,7,2,2,0,0,0,0,0,2,0,0,0,0.944444444444444,28.3333333333333,0.6,0.111111111111111,0.277777777777778,0.388888888888889,0.111111111111111,0.111111111111111,0,0,0,0,0,0.111111111111111,0,0,NA,1.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,"Bray Ketchum",28
"451",57716,2018,33,18,"Forward",6,6,12,4,6,0,0,0,0,0,3,0,0,0,1.83333333333333,55,0.6,0.333333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0,0,0,0,0,0.222222222222222,0,0,NA,2.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,"Bray Ketchum",29
"452",57717,2016,0,5,"Forward",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Margot Scharfe",24
"453",57719,2016,12,20,"Defense",1,0,1,22,18,0,0,0,0,0,21,0,1,2,0.6,18,0.666666666666667,0.05,0,0.05,1.05,0.9,0,0,0,0,0,1.1,0,3,33.3333333333333,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Gabie Figueroa",24
"454",57719,2017,0,3,"Defense",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Gabie Figueroa",25
"455",57721,2016,23,20,"Forward",1,4,5,28,23,0,0,0,1,0,29,0,68,102,1.15,34.5,0.666666666666667,0.05,0.2,0.25,1.45,1.15,0.05,0,0,0,0,1.4,0,170,40,1.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Celeste Brown",24
"456",57721,2017,0,3,"Forward",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Celeste Brown",25
"457",57723,2016,27.5,20,"Forward",2,2,4,12,35,0,0,0,0,0,56,0,3,8,1.375,41.25,0.666666666666667,0.1,0.1,0.2,2.8,1.75,0,0,0,0,0,0.6,0,11,27.2727272727273,1.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"Beth Hanrahan",23
"458",57726,2016,3,9,"Forward",0,1,1,2,2,0,0,0,0,0,4,0,2,7,0.333333333333333,10,0.3,0,0.111111111111111,0.111111111111111,0.444444444444444,0.222222222222222,0,0,0,0,0,0.222222222222222,0,9,22.2222222222222,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"Taylor Holze",26
"459",57726,2017,3.5,8,"Forward",1,0,1,4,1,0,0,0,0,0,0,0,0,0,0.4375,13.125,0.266666666666667,0.125,0,0.125,0,0.125,0,0,0,0,0,0.5,0,0,NA,0.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"Taylor Holze",27
"460",57728,2016,6,14,"Defense",1,0,1,6,6,0,0,0,0,0,8,0,0,0,0.428571428571429,12.8571428571429,0.466666666666667,0.0714285714285714,0,0.0714285714285714,0.571428571428571,0.428571428571429,0,0,0,0,0,0.428571428571429,0,0,NA,0.457142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,"Tara Tomimoto",25
"461",57729,2016,0,1,"Forward",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"Mary Rose Morrison",26
"462",57733,2016,20.5,18,"Defense",3,2,5,23,14,0,0,0,1,0,24,0,0,0,1.13888888888889,34.1666666666667,0.6,0.166666666666667,0.111111111111111,0.277777777777778,1.33333333333333,0.777777777777778,0.0555555555555556,0,0,0,0,1.27777777777778,0,0,NA,1.51111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,"Molly Engstrom",33
"463",57733,2017,7.5,10,"Forward",1,2,3,4,1,0,0,0,0,0,0,0,0,0,0.75,22.5,0.333333333333333,0.1,0.2,0.3,0,0.1,0,0,0,0,0,0.4,0,0,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,"Molly Engstrom",34
"464",57734,2016,2,3,"Defense",0,1,1,0,0,0,0,0,0,0,2,0,0,0,0.666666666666667,20,0.1,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"Lindsay Berman",28
"465",57735,2016,54.5,21,"Defense",5,13,18,46,24,0,0,0,3,0,46,0,0,0,2.5952380952381,77.8571428571429,0.7,0.238095238095238,0.619047619047619,0.857142857142857,2.19047619047619,1.14285714285714,0.142857142857143,0,0,0,0,2.19047619047619,0,0,NA,3.75238095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Kaleigh Fratkin",24
"466",57735,2017,13.5,19,"Defense",1,5,6,20,1,0,0,0,0,0,0,0,0,0,0.710526315789474,21.3157894736842,0.633333333333333,0.0526315789473684,0.263157894736842,0.315789473684211,0,0.0526315789473684,0,0,0,0,0,1.05263157894737,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Kaleigh Fratkin",25
"467",57735,2018,10,12,"Forward",0,5,5,22,0,0,0,0,0,0,0,0,0,0,0.833333333333333,25,0.4,0,0.416666666666667,0.416666666666667,0,0,0,0,0,0,0,1.83333333333333,0,0,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Kaleigh Fratkin",26
"468",57735,2019,21,17,"Forward",2,7,9,28,2,0,0,0,0,0,2,0,0,0,1.23529411764706,37.0588235294118,0.566666666666667,0.117647058823529,0.411764705882353,0.529411764705882,0.117647058823529,0.117647058823529,0,0,0,0,0,1.64705882352941,0,0,NA,1.88235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Kaleigh Fratkin",27
"469",57735,2020,111,25,"Defense",4,22,26,38,69,22,11,18,1,0,124,46,1,0,4.44,133.2,0.833333333333333,0.16,0.88,1.04,4.96,2.76,0.04,0,0.88,0.72,0.44,1.52,1.84,1,100,10.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Kaleigh Fratkin",28
"470",57735,2021,40,9,"Defense",0,11,11,8,15,19,7,2,0,0,26,11,0,2,4.44444444444444,133.333333333333,0.3,0,1.22222222222222,1.22222222222222,2.88888888888889,1.66666666666667,0,0,2.11111111111111,0.222222222222222,0.777777777777778,0.888888888888889,1.22222222222222,2,0,10.7555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Kaleigh Fratkin",29
"471",57735,2022,59,23,"Defense",1,7,8,36,41,13,18,29,0,1,62,21,1,2,2.56521739130435,76.9565217391304,0.766666666666667,0.0434782608695652,0.304347826086957,0.347826086956522,2.69565217391304,1.78260869565217,0,0.0434782608695652,0.565217391304348,1.26086956521739,0.782608695652174,1.56521739130435,0.91304347826087,3,33.3333333333333,5.96086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Kaleigh Fratkin",30
"472",57735,2023,67.5,26,"Defense",3,11,14,18,52,17,3,2,2,0,76,24,0,6,2.59615384615385,77.8846153846154,0.866666666666667,0.115384615384615,0.423076923076923,0.538461538461538,2.92307692307692,2,0.0769230769230769,0,0.653846153846154,0.0769230769230769,0.115384615384615,0.692307692307692,0.923076923076923,6,0,5.91538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,"Kaleigh Fratkin",31
"473",57736,2016,44.5,20,"Forward",3,9,12,29,35,0,0,0,0,0,56,0,5,6,2.225,66.75,0.666666666666667,0.15,0.45,0.6,2.8,1.75,0,0,0,0,0,1.45,0,11,45.4545454545455,2.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,"Micaela Long",29
"474",57736,2017,24.5,18,"Forward",3,7,10,6,3,0,0,0,0,0,1,0,0,0,1.36111111111111,40.8333333333333,0.6,0.166666666666667,0.388888888888889,0.555555555555556,0.0555555555555556,0.166666666666667,0,0,0,0,0,0.333333333333333,0,0,NA,2.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,"Micaela Long",30
"475",57737,2016,29,16,"Forward",3,5,8,2,20,0,0,0,0,0,30,0,6,10,1.8125,54.375,0.533333333333333,0.1875,0.3125,0.5,1.875,1.25,0,0,0,0,0,0.125,0,16,37.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,"Yekaterina Smolentseva",35
"476",57742,2016,22,20,"Forward",1,4,5,14,22,0,0,0,0,0,34,0,7,5,1.1,33,0.666666666666667,0.05,0.2,0.25,1.7,1.1,0,0,0,0,0,0.7,0,12,58.3333333333333,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,"Brittany Dougherty",25
"477",57743,2016,36.5,21,"Forward",5,6,11,28,19,0,0,0,0,0,27,0,81,80,1.73809523809524,52.1428571428571,0.7,0.238095238095238,0.285714285714286,0.523809523809524,1.28571428571429,0.904761904761905,0,0,0,0,0,1.33333333333333,0,161,50.3105590062112,2.51552795031056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,"Danielle Ward",27
"478",57751,2016,27,21,"Defense",0,12,12,2,6,0,0,0,0,0,15,0,0,0,1.28571428571429,38.5714285714286,0.7,0,0.571428571428571,0.571428571428571,0.714285714285714,0.285714285714286,0,0,0,0,0,0.0952380952380952,0,0,NA,1.92857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"Jordan Brickner",26
"479",57751,2017,11.5,15,"Defense",1,4,5,2,1,0,0,0,0,0,0,0,0,0,0.766666666666667,23,0.5,0.0666666666666667,0.266666666666667,0.333333333333333,0,0.0666666666666667,0,0,0,0,0,0.133333333333333,0,0,NA,1.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"Jordan Brickner",27
"480",57751,2018,5.5,16,"Defense",1,1,2,2,1,0,0,0,0,0,1,0,0,0,0.34375,10.3125,0.533333333333333,0.0625,0.0625,0.125,0.0625,0.0625,0,0,0,0,0,0.125,0,0,NA,0.45625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"Jordan Brickner",28
"481",57751,2019,4,13,"Defense",0,2,2,2,0,0,0,0,0,0,0,0,0,0,0.307692307692308,9.23076923076923,0.433333333333333,0,0.153846153846154,0.153846153846154,0,0,0,0,0,0,0,0.153846153846154,0,0,NA,0.461538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"Jordan Brickner",29
"482",57751,2020,28.5,10,"Defense",1,6,7,6,19,7,2,1,0,0,31,9,0,2,2.85,85.5,0.333333333333333,0.1,0.6,0.7,3.1,1.9,0,0,0.7,0.1,0.2,0.6,0.9,2,0,6.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"Jordan Brickner",30
"483",57753,2016,27.5,16,"Forward",4,4,8,16,12,0,0,0,3,0,22,0,10,7,1.71875,51.5625,0.533333333333333,0.25,0.25,0.5,1.375,0.75,0.1875,0,0,0,0,1,0,17,58.8235294117647,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,"Sam Faber",29
"484",57753,2017,20.5,19,"Forward",3,5,8,10,3,0,0,0,0,0,0,0,0,0,1.07894736842105,32.3684210526316,0.633333333333333,0.157894736842105,0.263157894736842,0.421052631578947,0,0.157894736842105,0,0,0,0,0,0.526315789473684,0,0,NA,1.65789473684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,"Sam Faber",30
"485",57753,2018,14.5,14,"Forward",3,2,5,16,3,0,0,0,0,0,2,0,0,0,1.03571428571429,31.0714285714286,0.466666666666667,0.214285714285714,0.142857142857143,0.357142857142857,0.142857142857143,0.214285714285714,0,0,0,0,0,1.14285714285714,0,0,NA,1.60714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,"Sam Faber",31
"486",57757,2016,31,18,"Forward",2,6,8,8,25,0,0,0,1,0,42,0,49,45,1.72222222222222,51.6666666666667,0.6,0.111111111111111,0.333333333333333,0.444444444444444,2.33333333333333,1.38888888888889,0.0555555555555556,0,0,0,0,0.444444444444444,0,94,52.1276595744681,2.36111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,"Jessica Koizumi",31
"487",57757,2019,0,3,"Forward",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,"Jessica Koizumi",34
"488",57760,2016,90.5,20,"Forward",10,14,24,26,63,0,0,0,1,1,103,0,338,153,4.525,135.75,0.666666666666667,0.5,0.7,1.2,5.15,3.15,0.05,0.05,0,0,0,1.3,0,491,68.8391038696538,7.36695519348269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"Kelli Stack",28
"489",57760,2017,61.5,17,"Forward",13,8,21,12,13,0,0,0,0,0,4,0,0,0,3.61764705882353,108.529411764706,0.566666666666667,0.764705882352941,0.470588235294118,1.23529411764706,0.235294117647059,0.764705882352941,0,0,0,0,0,0.705882352941177,0,0,NA,5.61764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"Kelli Stack",29
"490",57768,2016,27,18,"Forward",3,4,7,22,18,0,0,0,2,0,23,0,6,9,1.5,45,0.6,0.166666666666667,0.222222222222222,0.388888888888889,1.27777777777778,1,0.111111111111111,0,0,0,0,1.22222222222222,0,15,40,2.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,"Alyssa Wohlfeiler",27
"491",57768,2020,64,15,"Forward",5,12,17,22,36,4,15,10,0,0,51,15,0,0,4.26666666666667,128,0.5,0.333333333333333,0.8,1.13333333333333,3.4,2.4,0,0,0.266666666666667,0.666666666666667,1,1.46666666666667,1,0,NA,5.56666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,"Alyssa Wohlfeiler",31
